make,model,trim,cylinder_layout,number_of_cylinders,engine_type,mixed_fuel_consumption_per_100km,city_fuel_per_100km,highway_fuel_per_100km
21087,Mitsubishi,Outlander,3.0 AT 4WD,V-type,6,Gasoline,10.6,15.1,8
21088,Mitsubishi,Outlander,2.0 CVT 2WD,Inline,4,Gasoline,7.7,10,6.4
21089,Mitsubishi,Outlander,2.0 CVT 4WD,Inline,4,Gasoline,8.3,10.6,7
21090,Mitsubishi,Outlander,2.0 MT 2WD,Inline,4,Gasoline,8,10.3,6.6
21091,Mitsubishi,Outlander,2.2 DI-D DPF AT 4WD,Inline,4,Diesel,7,9.2,5.8
21092,Mitsubishi,Outlander,2.2 DI-D DPF MT 4WD,Inline,4,Diesel,7,9.2,5.8
21093,Mitsubishi,Outlander,2.3 DI-D DPF MT 2WD ClearTec,Inline,4,Diesel,5.8,7.3,4.9
21094,Mitsubishi,Outlander,2.3 DI-D DPF MT 4WD,Inline,4,Diesel,6.3,7.8,5.5
21095,Mitsubishi,Outlander,2.4 CVT 2WD,Inline,4,Gasoline,8.2,10.7,6.7
21096,Mitsubishi,Outlander,2.4 CVT 4WD,Inline,4,Gasoline,8.2,10.7,6.7
21097,Mitsubishi,Outlander,2.4 MT 2WD,Inline,4,Gasoline,9.2,12.4,7.4
21098,Mitsubishi,Outlander,2.4 MT 4WD,Inline,4,Gasoline,9.2,12.4,7.4
21099,Mitsubishi,Outlander,3.0 AT 4WD,V-type,6,Gasoline,10.6,15.1,8
21100,Mitsubishi,Pajero,2.3 TD MT,Inline,4,Diesel,10.2,13.7,8.6
21101,Mitsubishi,Pajero,2.5 TD AT,Inline,4,Diesel,10.2,13.7,8.6
21102,Mitsubishi,Pajero,2.5 TD MT,Inline,4,Diesel,10.2,13.7,8.6
21103,Mitsubishi,Pajero,3.0 AT,V-type,6,Gasoline,14.7,15.7,10
21104,Mitsubishi,Pajero,3.0 MT,V-type,6,Gasoline,14.7,15.7,10
21105,Mitsubishi,Pajero,2.3 TD MT,Inline,4,Diesel,10.2,13.7,8.6
21106,Mitsubishi,Pajero,2.5 TD AT,Inline,4,Diesel,10.2,13.7,8.6
21107,Mitsubishi,Pajero,2.5 TD MT,Inline,4,Diesel,10.2,13.7,8.6
21108,Mitsubishi,Pajero,3.0 AT,V-type,6,Gasoline,14.7,15.7,10
21109,Mitsubishi,Pajero,3.0 MT,V-type,6,Gasoline,14.7,15.7,10
21110,Mitsubishi,Pajero,2.3 TD MT,Inline,4,Diesel,11,14.6,9.5
21111,Mitsubishi,Pajero,2.5 TD AT,Inline,4,Diesel,11.1,14.2,9
21112,Mitsubishi,Pajero,2.5 TD MT,Inline,4,Diesel,10.2,13.7,8.5
21113,Mitsubishi,Pajero,3.0 AT,V-type,6,Gasoline,15.4,16.4,11.2
21114,Mitsubishi,Pajero,3.0 MT,V-type,6,Gasoline,14.9,16.1,10.2
21115,Mitsubishi,Pajero,2.5 TD AT,Inline,4,Diesel,10.7,12.3,8.3
21116,Mitsubishi,Pajero,2.5 TD MT,Inline,4,Diesel,11.2,13.8,9.3
21117,Mitsubishi,Pajero,2.8 TD AT,Inline,4,Diesel,12.5,15.5,10.7
21118,Mitsubishi,Pajero,2.8 TD MT,Inline,4,Diesel,12.5,15.5,10.7
21119,Mitsubishi,Pajero,3.0 AT,V-type,6,Gasoline,14.9,16.2,10.7
21120,Mitsubishi,Pajero,3.0 AT,V-type,6,Gasoline,14.9,16.2,10.7
21121,Mitsubishi,Pajero,3.0 MT,V-type,6,Gasoline,14.7,16.6,10.6
21122,Mitsubishi,Pajero,3.0 MT,V-type,6,Gasoline,14.7,16.6,10.6
21123,Mitsubishi,Pajero,3.5 AT,V-type,6,Gasoline,14,18.6,11.3
21124,Mitsubishi,Pajero,3.5 MT,V-type,6,Gasoline,13.5,18.1,10.8
21125,Mitsubishi,Pajero,2.5 TD AT,Inline,4,Diesel,10.4,13.3,8.8
21126,Mitsubishi,Pajero,2.5 TD MT,Inline,4,Diesel,10.7,13.2,9.3
21127,Mitsubishi,Pajero,2.8 TD AT,Inline,4,Diesel,11.3,14.1,9.6
21128,Mitsubishi,Pajero,2.8 TD MT,Inline,4,Diesel,11.3,14.1,9.6
21129,Mitsubishi,Pajero,3.0 AT,V-type,6,Gasoline,14.5,16.1,10.4
21130,Mitsubishi,Pajero,3.0 AT,V-type,6,Gasoline,13.5,17.6,10.9
21131,Mitsubishi,Pajero,3.0 MT,V-type,6,Gasoline,14.5,16.1,10.4
21132,Mitsubishi,Pajero,3.0 MT,V-type,6,Gasoline,13.5,17.6,10.9
21133,Mitsubishi,Pajero,3.5 AT,V-type,6,Gasoline,13.7,18.2,11.1
21134,Mitsubishi,Pajero,3.5 MT,V-type,6,Gasoline,13.7,18.2,11.1
21135,Mitsubishi,Pajero,2.5 TD AT,Inline,4,Diesel,10.4,13.3,8.8
21136,Mitsubishi,Pajero,2.5 TD MT,Inline,4,Diesel,10.4,13.3,8.8
21137,Mitsubishi,Pajero,2.8 TD AT,Inline,4,Diesel,11.3,14.1,9.6
21138,Mitsubishi,Pajero,2.8 TD MT,Inline,4,Diesel,11.3,14.1,9.6
21139,Mitsubishi,Pajero,3.0 AT,V-type,6,Gasoline,14.5,16.1,10.4
21140,Mitsubishi,Pajero,3.0 AT,V-type,6,Gasoline,13.5,17.6,10.9
21141,Mitsubishi,Pajero,3.0 MT,V-type,6,Gasoline,14.5,16.1,10.4
21142,Mitsubishi,Pajero,3.0 MT,V-type,6,Gasoline,13.5,17.6,10.9
21143,Mitsubishi,Pajero,3.5 AT,V-type,6,Gasoline,13.7,18.2,11.1
21144,Mitsubishi,Pajero,3.5 MT,V-type,6,Gasoline,13.7,18.2,11.1
21145,Mitsubishi,Pajero,2.5 TD AT,Inline,4,Diesel,10.4,13.3,8.8
21146,Mitsubishi,Pajero,2.5 TD MT,Inline,4,Diesel,10.7,13.2,9.3
21147,Mitsubishi,Pajero,2.8 TD AT,Inline,4,Diesel,11.3,14.1,9.6
21148,Mitsubishi,Pajero,2.8 TD MT,Inline,4,Diesel,11.3,14.1,9.6
21149,Mitsubishi,Pajero,3.0 AT,V-type,6,Gasoline,13.5,17.6,10.9
21150,Mitsubishi,Pajero,3.0 MT,V-type,6,Gasoline,13.5,17.6,10.9
21151,Mitsubishi,Pajero,3.5 AT,V-type,6,Gasoline,13.7,18.2,11.1
21152,Mitsubishi,Pajero,3.5 AT,V-type,6,Gasoline,13.7,18.2,11.1
21153,Mitsubishi,Pajero,3.5 MT,V-type,6,Gasoline,13.7,18.2,11.1
21154,Mitsubishi,Pajero,3.5 MT,V-type,6,Gasoline,13.7,18.2,11.1
21155,Mitsubishi,Pajero,2.5 TD AT,Inline,4,Diesel,10.7,12.3,8.3
21156,Mitsubishi,Pajero,2.5 TD MT,Inline,4,Diesel,11.2,13.8,9.3
21157,Mitsubishi,Pajero,2.8 TD AT,Inline,4,Diesel,12.5,15.5,10.7
21158,Mitsubishi,Pajero,2.8 TD MT,Inline,4,Diesel,12.5,15.5,10.7
21159,Mitsubishi,Pajero,3.0 AT,V-type,6,Gasoline,14.9,16.2,10.7
21160,Mitsubishi,Pajero,3.0 MT,V-type,6,Gasoline,14.7,16.6,10.6
21161,Mitsubishi,Pajero,3.5 AT,V-type,6,Gasoline,13.7,18.2,11.1
21162,Mitsubishi,Pajero,3.5 AT,V-type,6,Gasoline,13.7,18.2,11.1
21163,Mitsubishi,Pajero,3.5 MT,V-type,6,Gasoline,14.5,18.2,11.1
21164,Mitsubishi,Pajero,3.5 MT,V-type,6,Gasoline,14.5,19,11.6
21165,Mitsubishi,Pajero,2.5 TD MT,Inline,4,Diesel,10.6,13.3,9.1
21166,Mitsubishi,Pajero,2.8 TD AT,Inline,4,Diesel,12.8,15.3,11.3
21167,Mitsubishi,Pajero,2.8 TD MT,Inline,4,Diesel,11.2,13.9,9.6
21168,Mitsubishi,Pajero,3.0 AT,V-type,6,Gasoline,13.6,17.7,11.1
21169,Mitsubishi,Pajero,3.0 MT,V-type,6,Gasoline,13.5,17.6,10.9
21170,Mitsubishi,Pajero,3.2 DI-D AT,Inline,4,Diesel,10.5,13.3,8.7
21171,Mitsubishi,Pajero,3.2 DI-D MT,Inline,4,Diesel,9.5,12.4,7.9
21172,Mitsubishi,Pajero,3.5 AT,V-type,6,Gasoline,13.7,18.1,11
21173,Mitsubishi,Pajero,3.5 GDI AT,V-type,6,Gasoline,14.2,17.5,10.8
21174,Mitsubishi,Pajero,3.5 GDI AT,V-type,6,Gasoline,14.2,17.5,10.8
21175,Mitsubishi,Pajero,3.5 GDI MT,V-type,6,Gasoline,12.9,16.9,10.5
21176,Mitsubishi,Pajero,3.5 MT,V-type,6,Gasoline,13.3,17.8,10.6
21177,Mitsubishi,Pajero,2.8 TD AT,Inline,4,Diesel,12.8,15.3,11.3
21178,Mitsubishi,Pajero,2.8 TD MT,Inline,4,Diesel,12.4,15.4,10.6
21179,Mitsubishi,Pajero,3.0 AT,V-type,6,Gasoline,13.6,17.7,11.1
21180,Mitsubishi,Pajero,3.0 MT,V-type,6,Gasoline,13.5,17.6,10.9
21181,Mitsubishi,Pajero,3.2 DI-D AT,Inline,4,Diesel,10.5,13.3,8.8
21182,Mitsubishi,Pajero,3.2 DI-D MT,Inline,4,Diesel,9.5,12.1,7.9
21183,Mitsubishi,Pajero,3.5 AT,V-type,6,Gasoline,14,18.6,11.3
21184,Mitsubishi,Pajero,3.5 GDI AT,V-type,6,Gasoline,14.2,19.5,11.1
21185,Mitsubishi,Pajero,3.5 GDI MT,V-type,6,Gasoline,13.1,17.1,10.7
21186,Mitsubishi,Pajero,3.5 MT,V-type,6,Gasoline,13.5,18.1,10.8
21187,Mitsubishi,Pajero,3.2 DI-D AT,Inline,4,Diesel,10.5,13.3,8.7
21188,Mitsubishi,Pajero,3.2 DI-D MT,Inline,4,Diesel,9.5,12.4,7.9
21189,Mitsubishi,Pajero,3.5 GDI AT,V-type,6,Gasoline,14.2,17.5,10.8
21190,Mitsubishi,Pajero,3.2 DI-D AT,Inline,4,Diesel,10.5,13.3,8.8
21191,Mitsubishi,Pajero,3.2 DI-D MT,Inline,4,Diesel,9.5,12.1,7.9
21192,Mitsubishi,Pajero,3.5 AT,V-type,6,Gasoline,14,18.6,11.3
21193,Mitsubishi,Pajero,3.5 GDI AT,V-type,6,Gasoline,14.2,19.5,11.1
21194,Mitsubishi,Pajero,3.5 GDI MT,V-type,6,Gasoline,13.1,17.1,10.7
21195,Mitsubishi,Pajero,3.5 MT,V-type,6,Gasoline,13.5,18.1,10.8
21196,Mitsubishi,Pajero,3.2 D AT AWD,Inline,4,Diesel,10.6,13.1,9.1
21197,Mitsubishi,Pajero,3.2 D MT AWD,Inline,4,Diesel,9.2,11.4,7.9
21198,Mitsubishi,Pajero,3.2 D MT AWD,Inline,4,Diesel,10.5,13.1,9
21199,Mitsubishi,Pajero,3.2 D MT AWD,Inline,4,Diesel,10.5,13.1,9
21200,Mitsubishi,Pajero,3.2 DI-D AT AWD,Inline,4,Diesel,10.5,13.1,9
21201,Mitsubishi,Pajero,3.2 DI-D AT AWD,Inline,4,Diesel,9.3,11.4,8
21202,Mitsubishi,Pajero,3.2 DI-D MT AWD,Inline,4,Diesel,9.2,11.9,7.6
21203,Mitsubishi,Pajero,3.2 DI-D MT AWD,Inline,4,Diesel,8.7,11,7.4
21204,Mitsubishi,Pajero,3.8 AT AWD,V-type,6,Gasoline,13.4,17.6,11.2
21205,Mitsubishi,Pajero,3.0 AT AWD,V-type,6,Gasoline,12.2,15.9,10
21206,Mitsubishi,Pajero,3.0 MT AWD,V-type,6,Gasoline,12.2,15.8,10
21207,Mitsubishi,Pajero,3.2 D AT AWD,Inline,4,Diesel,10.6,13.1,9.1
21208,Mitsubishi,Pajero,3.2 D AT AWD,Inline,4,Diesel,9.3,11.4,8
21209,Mitsubishi,Pajero,3.2 D MT AWD,Inline,4,Diesel,9.3,11.5,8
21210,Mitsubishi,Pajero,3.2 D MT AWD,Inline,4,Diesel,9.3,11.5,8
21211,Mitsubishi,Pajero,3.2 DI-D AT AWD,Inline,4,Diesel,9.3,11.4,8
21212,Mitsubishi,Pajero,3.2 DI-D AT AWD,Inline,4,Diesel,9.3,11.4,8
21213,Mitsubishi,Pajero,3.2 DI-D MT AWD,Inline,4,Diesel,8.7,11,7.4
21214,Mitsubishi,Pajero,3.8 AT AWD,V-type,6,Gasoline,13.5,17.7,11.2
21215,Mitsubishi,Pajero,3.0 AT AWD,V-type,6,Gasoline,12.7,17,10.2
21216,Mitsubishi,Pajero,3.0 AT AWD,V-type,6,Gasoline,12.2,15.9,10
21217,Mitsubishi,Pajero,3.0 MT AWD,V-type,6,Gasoline,12.2,15.8,10
21218,Mitsubishi,Pajero,3.2 DI-D AT AWD,Inline,4,Diesel,9.3,11.4,8
21219,Mitsubishi,Pajero,3.2 DI-D AT AWD,Inline,4,Diesel,8.9,11.4,8
21220,Mitsubishi,Pajero,3.8 AT AWD,V-type,6,Gasoline,13.5,17.7,11.2
21221,Mitsubishi,Pajero,3.0 AT 4WD,V-type,6,petrol,12.7,17,10.2
21222,Mitsubishi,Pajero,3.0 AT 4WD,V-type,6,petrol,12.2,15.9,10
21223,Mitsubishi,Pajero,3.0 MT 4WD,V-type,6,petrol,12.2,15.8,10
21224,Mitsubishi,Pajero,3.2 AT 4WD,inline,4,diesel,9.3,11.4,8
21225,Mitsubishi,Pajero,3.2 AT 4WD,inline,4,diesel,8.9,11.4,8
21226,Mitsubishi,Pajero,3.5 MT 4WD,V-type,6,petrol,12.2,15.8,10
21227,Mitsubishi,Pajero,3.8 AT 4WD,V-type,6,petrol,13.5,17.7,11.2
21228,Mitsubishi,Pajero,2.3 TD MT,Inline,4,Diesel,11,14.6,9.5
21229,Mitsubishi,Pajero,2.5 TD AT,Inline,4,Diesel,11.1,14.2,9
21230,Mitsubishi,Pajero,2.5 TD MT,Inline,4,Diesel,10.2,13.7,8.5
21231,Mitsubishi,Pajero,3.0 AT,V-type,6,Gasoline,15.4,16.4,11.2
21232,Mitsubishi,Pajero,3.0 AT AWD,V-type,6,Gasoline,12.2,15.9,10
21233,Mitsubishi,Pajero,3.0 MT,V-type,6,Gasoline,14.9,16.1,10.2
21234,Mitsubishi,Pajero,3.0 MT AWD,V-type,6,Gasoline,12.2,15.8,10
21235,Mitsubishi,Pajero,3.2 DI-D AT AWD,Inline,4,Diesel,9.3,11.4,8
21236,Mitsubishi,Pajero,3.2 DI-D AT AWD,Inline,4,Diesel,8.9,11.4,8
21237,Mitsubishi,Pajero,3.8 AT AWD,V-type,6,Gasoline,13.5,17.7,11.2
21238,Mitsubishi,Pajero,3.2 AT 4WD,inline,4,diesel,9.3,11.4,8
21239,Mitsubishi,Pajero,3.2 AT 4WD,inline,4,diesel,10.6,13.1,9.1
21240,Mitsubishi,Pajero,3.2 MT 4WD,inline,4,diesel,8.7,11,7.4
21241,Mitsubishi,Pajero,3.2 MT 4WD,inline,4,diesel,10.5,13.1,9
21242,Mitsubishi,Pajero,3.8 AT 4WD,V-type,6,petrol,13.5,17.7,11.2
21243,Mitsubishi,Pajero,3.0 AT 4WD,V-type,6,petrol,12.2,15.9,10
21244,Mitsubishi,Pajero,3.0 MT 4WD,V-type,6,petrol,12.2,15.8,10
21245,Mitsubishi,Pajero,3.2 AT 4WD,inline,4,diesel,9.3,11.4,8
21246,Mitsubishi,Pajero,3.2 AT 4WD,inline,4,diesel,9.3,11.4,8
21247,Mitsubishi,Pajero,3.5 MT 4WD,V-type,6,petrol,12.2,15.8,10
21248,Mitsubishi,Pajero,3.8 AT 4WD,V-type,6,petrol,13.5,17.7,11.2
21249,Mitsubishi,Pajero Junior,1.1 MT,Inline,4,Gasoline,6,9,5
21250,Mitsubishi,Pajero Mini,0.7 AT 2WD,Inline,4,Gasoline,6.7,8,5.1
21251,Mitsubishi,Pajero Mini,0.7 AT 4WD,Inline,4,Gasoline,7.1,8,5.5
21252,Mitsubishi,Pajero Mini,0.7 MT 2WD,Inline,4,Gasoline,6,7,3.8
21253,Mitsubishi,Pajero Mini,0.7 MT 4WD,Inline,4,Gasoline,6.5,7,4.7
21254,Mitsubishi,Pajero Mini,0.7 Turbo AT 4WD,Inline,4,Gasoline,7.1,9,5.6
21255,Mitsubishi,Pajero Mini,0.7 Turbo MT 4WD,Inline,4,Gasoline,6.9,9,4.7
21256,Mitsubishi,Pajero Pinin,1.8 AT,Inline,4,Gasoline,9.5,12,8
21257,Mitsubishi,Pajero Pinin,1.8 MT,Inline,4,Gasoline,9.3,11.6,7.9
21258,Mitsubishi,Pajero Pinin,2.0 GDI AT,Inline,4,Gasoline,9.7,12.4,8.2
21259,Mitsubishi,Pajero Pinin,2.0 GDI MT,Inline,4,Gasoline,9.3,12,7.8
21260,Mitsubishi,Pajero Pinin,1.8 AT,Inline,4,Gasoline,9,11,8
21261,Mitsubishi,Pajero Pinin,1.8 MT,Inline,4,Gasoline,9,11,8
21262,Mitsubishi,Pajero Pinin,2.0 GDI AT,Inline,4,Gasoline,9,12,8
21263,Mitsubishi,Pajero Pinin,2.0 GDI MT,Inline,4,Gasoline,9,12,8
21264,Mitsubishi,Pajero Sport,2.5 TD MT,Inline,4,Diesel,8.2,9.8,7.3
21265,Mitsubishi,Pajero Sport,2.5 TD MT,Inline,4,Diesel,11,13.6,9.5
21266,Mitsubishi,Pajero Sport,2.5 TD MT,Inline,4,Diesel,11,13.1,9
21267,Mitsubishi,Pajero Sport,2.5 TD MT,Inline,4,Diesel,11,13.6,9.5
21268,Mitsubishi,Pajero Sport,3.0 AT,V-type,6,Gasoline,14.1,17.1,11.2
21269,Mitsubishi,Pajero Sport,3.0 MT,V-type,6,Gasoline,13.2,16.6,9.9
21270,Mitsubishi,Pajero Sport,2.5 DI-D AT AWD,Inline,4,Diesel,9.4,11.2,8.3
21271,Mitsubishi,Pajero Sport,2.5 DI-D MT AWD,Inline,4,Diesel,8.2,9.8,7.3
21272,Mitsubishi,Pajero Sport,2.5 TD MT AWD,Inline,4,Diesel,10.5,13.1,9
21273,Mitsubishi,Pajero Sport,3.0 AT AWD,V-type,6,Gasoline,12.3,16.6,9.9
21274,Mitsubishi,Pajero Sport,3.0 MT AWD,V-type,6,Gasoline,12.3,16.6,9.9
21275,Mitsubishi,Pajero Sport,3.2 DI-D AT AWD,Inline,4,Diesel,7.9,10.5,6.4
21276,Mitsubishi,Pajero Sport,3.2 DI-D MT AWD,Inline,4,Diesel,7.9,10.5,6.4
21277,Mitsubishi,Pajero Sport,2.5 DI-D AT AWD,Inline,4,Diesel,9.4,11.2,8.3
21278,Mitsubishi,Pajero Sport,2.5 DI-D MT AWD,Inline,4,Diesel,8.2,9.8,7.3
21279,Mitsubishi,Pajero Sport,3.0 AT AWD,V-type,6,Gasoline,12.3,16.6,9.9
21280,Mitsubishi,Pajero Sport,2.4  DI-D AT AWD,Inline,4,Diesel,8,9.8,7
21281,Mitsubishi,Pajero Sport,2.4  DI-D MT AWD,Inline,4,Diesel,7.4,8.7,6.7
21282,Mitsubishi,Pajero Sport,3.0 AT AWD,V-type,6,Gasoline,10.9,14.5,8.9
21283,Mitsubishi,Space Gear,2.0 MT,Inline,4,Gasoline,11.3,14.5,9.4
21284,Mitsubishi,Space Runner,1.8 AT,Inline,4,Gasoline,9.3,12.3,7.6
21285,Mitsubishi,Space Runner,1.8 MT,Inline,4,Gasoline,8.8,11.7,7.1
21286,Mitsubishi,Space Runner,2.0 AT,Inline,4,Gasoline,10.1,13.3,8.3
21287,Mitsubishi,Space Runner,2.0 MT,Inline,4,Gasoline,9.2,12.2,7.5
21288,Mitsubishi,Space Runner,2.4 GDI AT,Inline,4,Gasoline,9.6,12.8,7.8
21289,Mitsubishi,Space Runner,2.4 GDI MT,Inline,4,Gasoline,9.1,12,7.4
21290,Mitsubishi,Space Star,1.3 MT,Inline,4,Gasoline,6.8,8.8,5.7
21291,Mitsubishi,Space Star,1.3 MT,Inline,4,Gasoline,6.8,9,5.6
21292,Mitsubishi,Space Star,1.6 AT,Inline,4,Gasoline,8.2,10.7,6.6
21293,Mitsubishi,Space Star,1.6 MT,Inline,4,Gasoline,7.2,9.3,6
21294,Mitsubishi,Space Star,1.8 GDI AT,Inline,4,Gasoline,8.3,11.2,6.6
21295,Mitsubishi,Space Star,1.8 GDI MT,Inline,4,Gasoline,7.2,9.2,6.1
21296,Mitsubishi,Space Star,1.9 DI-D MT,Inline,4,Diesel,5.5,7.2,4.6
21297,Mitsubishi,Space Star,1.3 MT,Inline,4,Gasoline,6.8,8.8,5.7
21298,Mitsubishi,Space Star,1.6 AT,Inline,4,Gasoline,8.2,10.7,6.6
21299,Mitsubishi,Space Star,1.6 MT,Inline,4,Gasoline,7.2,9.3,6
21300,Mitsubishi,Space Star,1.8 AT,Inline,4,Gasoline,8.5,11.3,6.8
21301,Mitsubishi,Space Star,1.8 MT,Inline,4,Gasoline,7.6,10,6.2
21302,Mitsubishi,Space Star,1.9 DI-D MT,Inline,4,Diesel,5.5,7.2,4.6
21303,Mitsubishi,Space Star,1.9 DI-D MT,Inline,4,Diesel,5.5,7.1,4.6
21304,Mitsubishi,Space Star,1.0 MT,inline,3,petrol,4.2,5,3.6
21305,Mitsubishi,Space Star,1.2 CVT,inline,3,petrol,4.1,4.6,3.8
21306,Mitsubishi,Space Star,1.2 MT,inline,3,petrol,4.1,4.8,3.7
21307,Mitsubishi,Space Wagon,2.4 AT,inline,4,petrol,9.9,13.2,8.1
21308,Mitsubishi,Space Wagon,2.4 AT 4WD,inline,4,petrol,10.3,13.7,8.3
21309,Mitsubishi,Space Wagon,2.4 MT,inline,4,petrol,9.6,12.8,7.9
21310,Mitsubishi,Space Wagon,2.4 MT 4WD,inline,4,petrol,10.3,13.7,8.3
21311,Mitsubishi,Space Wagon,3.0 AT,V-type,6,petrol,12.6,15.2,9.4
21312,Mitsubishi,Space Wagon,2.0 MT,Inline,4,Gasoline,9.5,12.6,7.6
21313,Mitsubishi,Space Wagon,2.4 GDi AT,Inline,4,Gasoline,10.1,13.3,8.3
21314,Mitsubishi,Space Wagon,2.4 GDi AT,Inline,4,Gasoline,9.8,13,8
21315,Mitsubishi,Space Wagon,2.4 GDi MT,Inline,4,Gasoline,9.6,12.8,7.9
21316,Mitsubishi,Space Wagon,2.4 GDi MT,Inline,4,Gasoline,9.3,12.2,7.6
21317,Mitsubishi,Space Wagon,2.4 GDi MT 4WD,Inline,4,Gasoline,10.3,13.7,8.3
21318,Mitsubishi,Space Wagon,2.4 GDi MT 4WD,Inline,4,Gasoline,10,13.4,8.1
21319,Mitsubishi,Space Wagon,3.0 GDi AT 4WD,V-type,6,Gasoline,12.6,15.2,9.4
21320,Morgan,4-Apr,1.8 MT,Inline,4,Gasoline,8,11,6
21321,Morgan,Aero 8,4.4 MT,V-type,8,Gasoline,12,18,8
21322,Morgan,Aero 8,4.4 MT,V-type,8,Gasoline,12,18,8
21323,Moskvich,2137,1.5 MT,Inline,4,Gasoline,10.2,12.5,7.4
21324,Moskvich,2140,1.5 MT,Inline,4,Gasoline,10.2,12.5,7.4
21325,Moskvich,2140,1.5 MT,Inline,4,Gasoline,10.2,12.5,7.4
21326,Moskvich,402,1.2 MT,Inline,4,Gasoline,8,11,7
21327,Moskvich,403,1.4 MT,Inline,4,Gasoline,8,10,6
21328,Moskvich,407,1.4 MT,Inline,4,Gasoline,8,10,6.5
21329,Moskvich,408,1.4 MT,Inline,4,Gasoline,8.4,9,7.7
21330,Moskvich,412,1.5 MT,Inline,4,Gasoline,10.5,12.5,8.5
21331,Moskvich,412,1.5 MT,Inline,4,Gasoline,9.8,11,8.2
21332,Moskvich,423,1.4 MT,Inline,4,Gasoline,9,11,7.5
21333,Moskvich,Svyatogor,1.7 MT,Inline,4,Gasoline,7,10,6
21334,Nissan,100NX,1.6 AT,inline,4,petrol,8.4,10,6.9
21335,Nissan,100NX,1.6 AT,inline,4,petrol,9,11.5,7.6
21336,Nissan,100NX,1.6 MT,inline,4,petrol,8.3,9.6,6.7
21337,Nissan,100NX,1.6 MT,inline,4,petrol,9.8,9.8,6.4
21338,Nissan,100NX,2.0 MT,inline,4,petrol,8.6,11,7.7
21339,Nissan,100NX,2.0 MT,inline,4,petrol,8.6,11,7.7
21340,Nissan,100NX,1.6 AT,inline,4,petrol,8.4,10,6.9
21341,Nissan,100NX,1.6 AT,inline,4,petrol,9,11.5,7.6
21342,Nissan,100NX,1.6 MT,inline,4,petrol,8.3,9.6,6.7
21343,Nissan,100NX,1.6 MT,inline,4,petrol,9.8,9.8,6.4
21344,Nissan,100NX,2.0 MT,inline,4,petrol,8.6,11,7.7
21345,Nissan,100NX,2.0 MT,inline,4,petrol,8.6,11,7.7
21346,Nissan,100NX,1.5 AT,Inline,4,Gasoline,9.8,11.2,7.8
21347,Nissan,100NX,1.6 AT,Inline,4,Gasoline,9.8,11.2,7.8
21348,Nissan,100NX,1.6 MT,Inline,4,Gasoline,9.8,11.2,7.8
21349,Nissan,100NX,1.6 MT SR,Inline,4,Gasoline,6.9,7.8,5.5
21350,Nissan,100NX,2.0 MT GTI,Inline,4,Gasoline,8.6,9.5,7.7
21351,Nissan,180SX,1.8 turbo MT,Inline,4,Gasoline,6,10.9,5.2
21352,Nissan,180SX,2.0  AT,Inline,4,Gasoline,9,12.5,7.5
21353,Nissan,180SX,2.0 AT,Inline,4,Gasoline,6,10.5,5.5
21354,Nissan,180SX,2.0 MT,Inline,4,Gasoline,6,10.2,5.5
21355,Nissan,180SX,2.0 MT,Inline,4,Gasoline,9,12.2,7.5
21356,Nissan,180SX,2.0  AT,Inline,4,Gasoline,9,12.5,7.5
21357,Nissan,180SX,2.0  MT,Inline,4,Gasoline,9.5,13,7.9
21358,Nissan,180SX,2.0  MT,Inline,4,Gasoline,9,12.2,7.5
21359,Nissan,180SX,2.0 AT,Inline,4,Gasoline,9.6,13.1,7.9
21360,Nissan,300ZX,2.0 AT,V-type,6,Gasoline,12.9,15.2,9.8
21361,Nissan,300ZX,2.0 MT,V-type,6,Gasoline,12.8,15,9.5
21362,Nissan,300ZX,3.0 AT,V-type,6,Gasoline,13,18,10
21363,Nissan,300ZX,3.0 MT,V-type,6,Gasoline,13.7,18.2,10.1
21364,Nissan,300ZX,3.0 turbo MT,V-type,6,Gasoline,10.4,14.5,9.2
21365,Nissan,300ZX,3.0 AT,V-type,6,Gasoline,13,18,10
21366,Nissan,300ZX,3.0 MT,V-type,6,Gasoline,13.7,18.2,10.1
21367,Nissan,300ZX,3.0 turbo MT,V-type,6,Gasoline,10.4,14.5,9.2
21368,Nissan,300ZX,3.0 Twin Turbo AT,V-type,6,Gasoline,11.2,16.2,9.8
21369,Nissan,300ZX,3.0 Twin Turbo MT,V-type,6,Gasoline,11.2,16.8,9.8
21370,Nissan,300ZX,3.0 Twin Turbo AT,V-type,6,Gasoline,11.2,16.2,9.8
21371,Nissan,300ZX,3.0 Twin Turbo MT,V-type,6,Gasoline,11.2,16.2,9.8
21372,Nissan,350Z,3.5 MT,V-type,6,petrol,11.4,16.1,8.7
21373,Nissan,350Z,3.5 MT,V-type,6,Gasoline,9.8,14,7.3
21374,Nissan,350Z,3.5 AT,V-type,6,Gasoline,10.7,16.1,8.7
21375,Nissan,350Z,3.5 AT,V-type,6,Gasoline,10.7,12.4,9.4
21376,Nissan,350Z,3.5 AT,V-type,6,Gasoline,11.7,16.8,8.8
21377,Nissan,350Z,3.5 MT,V-type,6,Gasoline,10.7,16.1,8.7
21378,Nissan,350Z,3.5 MT,V-type,6,Gasoline,10.7,12.4,9.4
21379,Nissan,350Z,3.5 MT,V-type,6,Gasoline,11.7,16.8,8.8
21380,Nissan,350Z,3.5 MT 35th Anniversary Edition,V-type,6,Gasoline,11.7,16.1,8.9
